epoch,g_loss,d_loss,fm_loss,r1,time_min,experiment_mode
1,1.3704226923485596,1.589392705096139,0.10336878336966038,0.0016744541935622692,0.536593763033549,transformer_text
2,1.9333871536784701,0.9355325512588024,0.1573034425576528,0.0003730664547118876,1.0807236115137735,transformer_text
3,3.1009932623969183,0.6578469477179978,0.3325762338936329,0.0005438601494663291,1.7501736680666606,transformer_text
4,3.1116905079947577,0.4864366087648604,0.3307722831765811,0.0018433860192696254,2.8458993395169574,transformer_text
5,2.7329683701197305,0.6871271439724498,0.30370520303646725,0.0003166687933521138,3.939611490567525,transformer_text
6,3.3453289800220065,0.39275623361269635,0.3882911056280136,0.000680324931939443,4.779939079284668,transformer_text
7,2.8834696213404336,0.5944510816286007,0.29296523663732743,0.00022992709030707678,5.2948010245958965,transformer_text
8,2.8542988962597318,0.7047738325264719,0.2650104665921794,0.0008838800713419914,6.0999992410341894,transformer_text
9,1.5135901893178623,1.3388034204641979,0.09106029238965777,0.00020324459506405724,7.055469175179799,transformer_text
10,2.0620722439554005,1.1902819573879242,0.14288421844442686,0.00023426074120733474,7.723282710711161,transformer_text
11,1.3609387278556824,1.566758245229721,0.07571774224440257,6.861810106784105e-05,8.538195141156514,transformer_text
12,1.0044274263911777,1.6403496397866144,0.0384443634086185,4.739399688939253e-05,9.210337821642558,transformer_text
13,1.0412277115715876,1.5622119903564453,0.047237100183135934,4.722278228857451e-05,9.939658415317535,transformer_text
14,0.8592029772698879,1.7416744099722967,0.03624713451912006,5.9222071690277924e-05,11.588737038771312,transformer_text
15,0.6895651113655832,1.9381915794478521,0.022716411389410496,3.981171822589305e-05,12.606034688154857,transformer_text
16,0.7372404254145093,1.9023115701145596,0.026666670261571806,2.3848787855563893e-05,13.661595002810161,transformer_text
17,0.8219529920154147,1.8545106053352356,0.025649535469710827,6.227757775276486e-05,14.181613075733186,transformer_text
18,1.0483442213800218,1.8105448087056477,0.03262691179083453,2.222961726753662e-05,15.020214200019836,transformer_text
19,0.6884865595234765,1.8604123724831476,0.030971431483825047,7.763587119471695e-05,15.774759260813395,transformer_text
20,0.8536191748248206,1.8252482877837286,0.03539126428465048,4.5760657586571244e-05,16.62765265305837,transformer_text
21,1.0331889755196042,1.560405929883321,0.0426394823524687,3.1966522025565304e-05,17.302957050005595,transformer_text
22,1.191562940677007,1.7228096392419603,0.05373223405331373,3.2014145593469344e-05,18.066093953450522,transformer_text
23,1.1128877616590924,1.5230053497685327,0.04912189414931668,3.578977905110353e-05,18.705621763070425,transformer_text
24,1.1879268950886197,1.6730152898364596,0.049580949255161814,0.00013073052590092024,19.35097689628601,transformer_text
25,1.280299620495902,1.5251336230172052,0.06299916779001553,0.00033783238743328385,20.01472109158834,transformer_text
26,0.9149756381909052,1.74287924501631,0.04331605902148618,4.4003028758905e-05,20.66753783226013,transformer_text
27,1.130700796842575,1.6974259350034926,0.04184880666434765,4.406854471502205e-05,21.317542199293772,transformer_text
28,0.9872146712409126,1.829434785577986,0.037202862919204764,3.14509832403726e-05,21.968442710240684,transformer_text
29,1.1077686134311888,1.8669087754355536,0.04424987081438303,6.56322873611417e-05,22.617110204696655,transformer_text
30,0.9898657864994473,1.5669138431549072,0.04409025143831968,3.590193227864802e-05,23.258055925369263,transformer_text
31,0.9361776113510132,1.6663633320066664,0.03632565763675504,6.316133335025774e-05,23.92203390200933,transformer_text
32,0.9780330111583074,1.6647111376126607,0.04943089745938778,4.9982465700142915e-05,24.56871703863144,transformer_text
33,0.8715068019098706,1.8129078812069364,0.0394084258005023,0.00010267684572479791,25.22519043684006,transformer_text
34,1.1598259574837155,1.573124153746499,0.05595385076271163,4.3831536054818164e-05,25.86828923225403,transformer_text
35,0.7905154791143205,1.8078367842568293,0.028694185997462936,2.086088514058954e-05,26.500878977775574,transformer_text
36,0.6381606972879834,1.840109321806166,0.03213736658088035,3.143308438464171e-05,27.138735588391622,transformer_text
37,0.5702283059557279,1.8946125838491652,0.026681291353371408,1.7004567780531943e-05,27.785014816125233,transformer_text
38,0.6091076226698028,1.9060159259372287,0.027623961265716288,2.722610305580828e-05,28.4309011220932,transformer_text
39,0.5504249259829521,1.8525825407769945,0.02320522525244289,2.687157959573799e-05,29.06646443605423,transformer_text
40,0.6425813552406099,1.8388624522421095,0.02945435041975644,5.550415436219838e-05,29.706640764077505,transformer_text
41,1.0242896411154006,1.6204136941168044,0.04522327923526367,0.00011710389258546961,30.393292260169982,transformer_text
