epoch,g_loss,d_loss,fm_loss,r1,time_min,experiment_mode
1,0.8051315016216702,1.8655387626753912,0.06903091838790311,0.001647419761866331,0.5189845164616903,transformer_text
2,1.7647199167145624,1.061608440346188,0.1560366339981556,0.0002887353766709566,1.236370825767517,transformer_text
3,2.363116112020281,0.8835178116957346,0.1933733903699451,0.0005019225387109651,1.6127424677213034,transformer_text
4,1.7186213036378224,1.1984362602233887,0.13096457264489597,0.00017012572950787016,2.311688800652822,transformer_text
5,1.6053878830538855,1.4905354579289753,0.0932483317123519,0.00015199672068572708,3.011988870302836,transformer_text
6,1.2514567838774786,1.5576825671725802,0.058177043994267784,0.00017037058973477947,3.7233321269353232,transformer_text
7,0.9892536964681413,1.779838012324439,0.03541102881232897,5.6693278666999606e-05,4.431144046783447,transformer_text
8,0.8896369437376658,1.836192912525601,0.03958135832928949,0.00013745573556257618,5.1372069398562115,transformer_text
9,0.84332760837343,1.9704034858279758,0.02387916896906164,0.00014125700626108382,5.864289236068726,transformer_text
10,1.0352409217092726,1.880203624566396,0.03668794222176075,0.00027196393865678046,6.555722200870514,transformer_text
11,1.0604359805583954,1.6975024739901226,0.03853952408664756,0.0001132325916033652,7.275264835357666,transformer_text
12,1.152177055676778,1.7511764367421467,0.045956446478764214,3.9357051718980074e-05,7.980297692616781,transformer_text
13,1.0381315582328372,1.7834872139824762,0.04191572395049863,6.899887618298332e-05,8.525385308265687,transformer_text
14,1.0647142595714993,1.7934842242134943,0.041559313941333026,9.421653683400816e-05,9.223777457078297,transformer_text
15,1.17992684410678,1.6888113485442267,0.047733625397086143,9.626232268702652e-05,9.93814795811971,transformer_text
16,1.1175741818216112,1.6751678718460932,0.04588067831678523,6.552845782910784e-05,10.648800563812255,transformer_text
17,1.0777114894655015,1.757541212770674,0.04307901352230045,0.00016153729908789197,11.361072142918905,transformer_text
18,1.1909911665651534,1.7482420934571161,0.0531667893131574,0.00011616363190114498,12.07434902191162,transformer_text
19,1.2224759227699704,1.656627853711446,0.05032301404409938,5.240648816753593e-05,12.766117199261982,transformer_text
20,1.2315356234709423,1.645622988541921,0.05096797148386637,6.81435792810387e-05,13.453405789534251,transformer_text
21,1.1587786939409044,1.7129098375638325,0.04752591852512625,9.782356210052967e-05,14.192541718482971,transformer_text
22,1.0233208628164396,1.719576981332567,0.042298590660923056,9.021765112669932e-05,14.895604491233826,transformer_text
23,1.096167912085851,1.743031965361701,0.0485778721049428,9.720458830189373e-05,15.601346151034038,transformer_text
24,1.0981897645526462,1.6715005702442594,0.04477516313393911,0.0001378320028177566,16.295838125546773,transformer_text
25,0.9869483278857337,1.7817274530728657,0.04284021294572287,0.00019385690231704048,17.004996383190154,transformer_text
26,0.8214786897102991,1.8556590345170763,0.03615194155524174,7.16798046293358e-05,17.70744284391403,transformer_text
27,1.032540523343616,1.8747695419523451,0.03680770037074884,4.77475146504326e-05,18.418204426765442,transformer_text
28,0.7662449296977785,1.997029013103909,0.02634156873035762,2.030704086387737e-05,18.96714958747228,transformer_text
29,0.8124880956278907,1.721536205874549,0.031099332910445,3.0445177496100467e-05,19.440587401390076,transformer_text
30,1.1128869950771332,1.7667510641945734,0.044036086545222335,5.691478468684686e-05,20.261952606836953,transformer_text
31,1.0201419360107846,1.8113926980230544,0.042260770168569356,8.914155316435629e-05,21.044125207265218,transformer_text
32,0.9601795673370361,1.7091758184962802,0.03785878544052442,7.253724874721633e-05,21.80399989684423,transformer_text
33,1.0563002394305334,1.7232366071807013,0.04406651978691419,0.00014291249034512375,22.56667751868566,transformer_text
34,1.2211417920059628,1.6072856320275202,0.05305568097780148,6.136216042149399e-05,23.31044587691625,transformer_text
35,1.177988628546397,1.5064776208665636,0.05701192199356026,9.592585653687517e-05,24.05357926686605,transformer_text
36,1.0748283134566412,1.7004674871762593,0.044716798700392246,4.035509644179708e-05,24.79782244761785,transformer_text
37,0.8840724163585238,1.789644095632765,0.04063142722265588,8.033747629572947e-05,25.53256330092748,transformer_text
38,1.1145935389730666,1.7351772851414151,0.042279784774614707,2.9267523334258134e-05,26.36303476492564,transformer_text
39,0.9931008087264167,1.6624175641271803,0.040888892124510474,3.2769186267008386e-05,27.101122399171192,transformer_text
40,1.060355885161294,1.6890411178270976,0.04508830700069666,6.034803421547016e-05,27.84209804137548,transformer_text
41,0.9669251243273417,1.9505982730123732,0.03622420277032587,0.00011587699150873555,28.61058084567388,transformer_text
42,0.9256008697880639,1.78174223502477,0.034986464927593865,3.06629937969976e-05,29.351107386747994,transformer_text
43,1.0045799844794803,1.747592270374298,0.039295326504442424,3.0740807738362084e-05,30.11543143192927,transformer_text
44,0.6718892090850406,1.887789746125539,0.02685135706431336,3.104195153961579e-05,30.85486211379369,transformer_text
45,0.6857493370771408,1.8995810217327542,0.028146059666242864,4.0633565125366054e-05,31.59596848487854,transformer_text
46,1.0584685173299577,1.7573771807882521,0.034552689589973956,3.833120313680006e-05,32.345835947990416,transformer_text
47,0.7202910863690906,1.8513853947321575,0.0294147671924697,0.00010570054615123404,33.082570743560794,transformer_text
48,0.7992445561620924,1.825958212216695,0.03214596729311678,5.7411929851190914e-05,33.82151894569397,transformer_text
49,0.7341600424713559,1.859960416952769,0.027919658045801852,8.219421336737771e-05,34.58586159149806,transformer_text
50,0.872258636686537,1.6352399057812161,0.03383854435135921,4.7258385974499914e-05,35.31336750189463,transformer_text
51,0.8966432743602328,1.8540195094214544,0.040717770242028765,4.50419708310316e-05,36.08850299119949,transformer_text
52,0.8121232191721598,1.9014248185687594,0.02719923947006464,4.6504499752902324e-05,36.871539398034415,transformer_text
