epoch,g_loss,d_loss,fm_loss,r1,time_min,experiment_mode
1,0.848980552620358,1.738221459918552,0.06278529349300596,0.002825021743774414,0.712092924118042,cat
2,2.053653101126353,0.924156072239081,0.17091285064816475,0.000819267291161749,1.4295209328333536,cat
3,2.2856993211640253,0.9588889984620942,0.14766004122793674,0.0003232944291085005,2.130089036623637,cat
4,1.8988669978247747,1.1820025609599218,0.13980750325653288,0.0003323570256017976,2.829980266094208,cat
5,2.3309073249499,0.9873179958926307,0.23102265099684396,0.0014847882298959626,3.5084125638008117,cat
6,1.6509922279251947,1.4959216482109494,0.08147176686260435,8.717498147032327e-05,4.2149327834447226,cat
7,1.2337062723106809,1.7167162166701422,0.060517029008931585,0.00014901445764634345,4.888851976394653,cat
8,1.0306628512011633,1.7351210117340088,0.03246581440584527,6.925035914820101e-05,5.576093991597493,cat
9,1.1474732061227162,1.6539199484719171,0.04499694953362147,0.0003587638622977667,6.269640767574311,cat
10,1.2406873868571386,1.5351434614923265,0.045674063782725066,0.00012729505801366435,6.947892173131307,cat
11,1.3089587622218661,1.5195954706933763,0.055949624006946884,9.748414676222537e-05,7.632018975416819,cat
12,1.0963304738203685,1.6094168623288472,0.040787044602135815,7.086215514896644e-05,8.334853506088256,cat
13,0.90822101632754,1.742611375119951,0.035349063782228365,5.2586961020198134e-05,9.0285862048467,cat
14,1.0464481446478102,1.87540692753262,0.040997243486344814,7.16108091485997e-05,9.738027636210123,cat
15,0.8154820601145426,1.792478687233395,0.033460109391146235,5.582646958322989e-05,10.423399873574574,cat
16,1.1887163817882538,1.594724218050639,0.043871007238825165,4.715344402939081e-05,11.104557156562805,cat
17,0.933908094962438,1.931550727950202,0.03343454127510389,0.00019099736366317503,11.811543158690135,cat
18,0.8594498568110995,1.7946437398592632,0.03491422865125868,5.085240829632514e-05,12.492115251223247,cat
19,1.0789439330498378,1.7742931776576572,0.03824147064652708,4.6084363323946796e-05,13.175493550300597,cat
20,0.9045595559808943,1.8448346190982394,0.04020092874351475,8.437151296271218e-05,13.847924252351126,cat
21,0.8555449876520369,1.7198041478792827,0.033935742970142097,4.2100834737842284e-05,14.519917444388073,cat
22,0.9924923049079047,1.6835169461038377,0.04167447694473796,0.00010095927993663483,15.192778853575389,cat
23,1.0151221205790837,1.7401665647824605,0.04943485547684961,8.868309669196606e-05,15.860185253620148,cat
24,0.7768509752220578,1.8668262230025396,0.027889629515508812,4.2272324208170176e-05,16.524319183826446,cat
25,0.9446326659785377,1.7229107817014058,0.03996883456905683,0.0001350369356158707,17.201624870300293,cat
26,0.6774542911185159,1.9130652480655246,0.0344945285986695,3.1534142585264315e-05,17.87540733019511,cat
27,0.6587421347697576,1.8011875218815274,0.031546200522118144,4.3129409378808406e-05,18.55154455502828,cat
28,0.8310898641745249,1.7441665199067857,0.036112045558790364,6.979612064444357e-05,19.227634481589,cat
