epoch,g_loss,d_loss,fm_loss,r1,time_min,experiment_mode
1,1.4168843660089705,1.3180845040414069,0.11162548243171638,0.0021671015355322096,0.35857065121332804,hash_text
2,2.374102943473392,0.8196989629003737,0.20000467490818766,0.00041472911834716797,0.7165215849876404,hash_text
3,1.5004325194491281,1.427351736360126,0.08310635656946236,0.0002861930730028285,1.073279050985972,hash_text
4,1.5567516287167866,1.322164194451438,0.10238526802923945,9.733190785886513e-05,1.4334166169166564,hash_text
5,1.1023027747869492,1.646021647585763,0.08477862851901187,8.991575385961268e-05,1.7979689558347067,hash_text
6,1.0207274456818898,1.768406828244527,0.04147316960410939,8.16633433310522e-05,2.1592212597529095,hash_text
7,0.7527788678805033,1.9161081578996446,0.024028460805614788,5.908193351286981e-05,2.5254515568415323,hash_text
8,0.6176741735802757,1.8998463683658176,0.02522466450722681,5.421126520054208e-05,3.0571603377660117,hash_text
9,0.8706856966018677,1.8336122300889757,0.034832766072617635,0.00011354957112214631,3.7139450709025064,hash_text
10,0.9598245455159081,1.726714061366187,0.032333160647087626,8.786565417216884e-05,4.3459965546925865,hash_text
11,0.7224814941485723,1.8625437352392409,0.026846102956268523,5.561059677145547e-05,4.978261152903239,hash_text
12,0.7795487129025989,1.8191163672341242,0.03634961425430245,9.355496796261933e-05,5.606066314379374,hash_text
13,1.0304436451858945,1.613589134481218,0.05249316245317459,9.151253228386243e-05,6.1471968531608585,hash_text
14,0.9889924592441983,1.7428653438886006,0.044629734837346606,7.332438447823127e-05,6.515836842854818,hash_text
15,0.9979744139644835,1.735753251446618,0.0466011862994896,8.208668764887584e-05,7.008559521039327,hash_text
16,0.9879688951704237,1.6396468612882826,0.04804830956790182,6.071892049577501e-05,7.657089138031006,hash_text
17,1.0354220022757847,1.7926346792115107,0.04764512005365557,0.0001939615984964702,8.3086301724116,hash_text
18,0.9198484304878447,1.6869698100619845,0.04625897275076972,9.075327802242505e-05,8.957768929004668,hash_text
19,0.7093880259328418,1.8204644454850092,0.02942957677361038,5.0631287093791696e-05,9.582901497681936,hash_text
20,0.7351933833625581,1.8033514089054532,0.03493152910636531,0.000110053483189808,10.209317330519358,hash_text
21,0.890089256895913,1.6837180058161418,0.04551862501021889,8.232026205708583e-05,10.843151001135508,hash_text
22,1.252738614877065,1.6406008667416043,0.06131171849038866,6.629332589606444e-05,11.472739509741466,hash_text
23,0.9254955136113696,1.7701232035954793,0.04182367492467165,5.1130165552927385e-05,12.091994138558706,hash_text
24,0.8215492881006665,1.788106534216139,0.030580468165377777,5.082649941970077e-05,12.709843079249064,hash_text
25,0.847762351234754,1.627400603559282,0.04356207336402602,0.0002241078893550568,13.346240385373433,hash_text
26,0.6716957439978918,1.786512361632453,0.037769598989850946,6.579071567911241e-05,13.973702239990235,hash_text
27,0.8565729194217258,1.7802234954304166,0.03889527916908264,9.568781954132848e-05,14.60011646747589,hash_text
28,0.5975297921233707,1.940727220641242,0.025311484208537474,3.997205446163813e-05,15.242177168528238,hash_text
29,0.7370753983656565,1.8787001040246751,0.027362992987036705,4.5095589788009725e-05,15.870134909947714,hash_text
30,0.7078686869806714,1.7658574846055772,0.03570018863926331,7.059331983327866e-05,16.489343774318694,hash_text
31,0.7765198449293772,1.7525614698727925,0.03192124401943551,9.567550538728635e-05,17.123063600063325,hash_text
32,0.6985645724667443,1.665390604072147,0.03521986316061682,7.679347052342362e-05,17.74040635426839,hash_text
33,0.7989201893409094,1.7248209516207378,0.039453814944459334,0.00021673043698279394,18.36872675816218,hash_text
34,1.10444865292973,1.5186885595321655,0.0442937778102027,0.00011324253864586353,18.987238387266796,hash_text
35,0.9340195573038526,1.8051171435250177,0.047732683105601206,5.369945493940678e-05,19.613162863254548,hash_text
36,1.0207940340042114,1.4845449427763622,0.048243075195286006,9.445507829594944e-05,20.24218285481135,hash_text
37,0.989777170949512,1.6836443543434143,0.047724053263664246,7.917917618114088e-05,20.858671156565347,hash_text
38,0.7905510365962982,1.7143499188952975,0.03494345417453183,0.00011937770371635754,21.47272560199102,hash_text
39,0.7162386344538795,1.737122356891632,0.0355258189762632,8.178786892029975e-05,22.086995363235474,hash_text
40,0.7475254502561357,1.7005908555454678,0.03719020448625088,0.00015461967430180975,22.700011630853016,hash_text
41,0.6702576552828153,1.7584137386745877,0.03892341007788976,0.00019311881624162197,25.195019300778707,hash_text
42,0.9671218825711144,1.675701876481374,0.04470233225988017,0.000313282607951098,27.294641768932344,hash_text
43,0.6768643922275968,1.6477228734228346,0.03726136622329553,0.00015582305948353477,46.34576298793157,hash_text
44,0.6860718379418055,1.7922725545035467,0.030276763304654095,8.081423584371805e-05,48.74255974690119,hash_text
45,0.8373390701082017,1.65608459048801,0.03200095038240155,0.00011256948993023898,50.88568054437637,hash_text
46,0.6833168450329039,1.7153965367211237,0.03013091218761272,8.604692346933816e-05,53.063453574975334,hash_text
47,0.644309691256947,1.6860453950034247,0.036186207085847855,0.00011306729478140672,55.24567546049754,hash_text
48,0.6970262018342813,1.821113559934828,0.032573366744650736,9.075663466420438e-05,57.39410439729691,hash_text
49,0.760334754983584,1.743614395459493,0.03661252630667554,0.00016131683433842327,59.38782051006953,hash_text
50,0.8971144457658132,1.689024203353458,0.0412606145772669,7.760176150542166e-05,61.51283708413442,hash_text
51,0.8063386032978693,1.583283503850301,0.03628183145903879,0.00011304503358486626,424.05545111894605,hash_text
52,1.0185468693574269,1.719201683998108,0.03759009691162242,0.00010497186384681199,424.9175709327062,hash_text
53,0.8356636332141029,1.670155081484053,0.035848780535161495,7.349854826720225e-05,425.51664788325627,hash_text
54,0.6881177383992407,1.6779913769827948,0.039118675928976804,0.00010900392145332362,426.1365471839905,hash_text
55,0.6894056929482354,1.7628840804100037,0.0327844817398323,8.699397504743602e-05,426.73141417105995,hash_text
56,0.7149161249399185,1.6893293923801846,0.03532288047588534,0.00011594131744156282,427.3138985276222,hash_text
57,0.7863986748788092,1.6758030586772494,0.03361363331269887,0.0002008697160312699,427.9153620560964,hash_text
58,0.7806724458932877,1.6403007242414687,0.03201691568311718,0.00014952834074695906,428.4831935207049,hash_text
59,0.811673942539427,1.6169392400317721,0.040251127547687955,0.00010261460880024565,429.0762494047483,hash_text
60,0.6214829070700539,1.7198736800087824,0.031235535629093647,9.335968772777253e-05,429.6634760816892,hash_text
61,0.6376885664131906,1.6209709578090243,0.037170163459248014,8.677430580266648e-05,430.25788779258727,hash_text
62,0.8878461155626509,1.6063835355970595,0.03610387692848841,0.00011606226002590524,430.8460034330686,hash_text
63,0.8794391370481915,1.625593019856347,0.037818617911802396,0.00012900284491479397,431.4636750459671,hash_text
64,0.7391970985465579,1.74230068259769,0.03389072511345148,0.00011855689808726311,432.05920759042107,hash_text
65,0.9308494428793589,1.6255163881513808,0.040433066690133676,0.0003071428768129812,432.6685674707095,hash_text
66,0.8067256543371413,1.6309855182965596,0.03628464757154385,0.0001115986637564169,433.2601659059525,hash_text
67,0.9742390877670712,1.544581565592024,0.0411108968158563,0.00013509143092152145,433.84806091388066,hash_text
68,0.8417536086506314,1.5738051467471652,0.039522242835826345,0.00019428382317225137,434.4465057651202,hash_text
69,0.6815757676959038,1.6218434505992465,0.034224859749277435,0.00014753300800091692,435.0488158663114,hash_text
70,0.9629898468653361,1.714456856250763,0.03736475586063332,0.00014566396000898548,435.64823411305747,hash_text
