epoch,g_loss,d_loss,fm_loss,r1,time_min,experiment_mode
1,1.3401488359603617,1.4329956571261089,0.11166392246054278,0.0021455736002988285,0.4195487062136332,cat
2,2.2968216803338795,0.934165375928084,0.1997523063586818,0.0005422064827548133,0.9602870265642802,cat
3,2.0044937001334295,1.1494939360353682,0.18727916251454088,0.00016435693639020124,1.6921031554539998,cat
4,1.627890858385298,1.123931109905243,0.09491203332112895,0.00021586948747022284,2.4145403782526653,cat
5,1.4007383783658345,1.5281815181175868,0.0959031152435475,0.00023241703295045428,3.1588088949521382,cat
6,0.780967096487681,1.8718299269676208,0.028551889221287437,4.924656887952652e-05,3.887983802954356,cat
7,0.5303517596589195,1.9499426152971056,0.023389299348410632,4.8116282818631996e-05,4.608622590700786,cat
8,0.7908539043532478,1.8989308542675443,0.03125952908562289,4.6348354468743004e-05,5.319098615646363,cat
9,0.6490804817941453,1.8851305378807917,0.030187113003598318,7.661372850028177e-05,6.037433656056722,cat
10,0.8879600746764077,1.8498261239793565,0.032204111106693745,5.5084509464601673e-05,6.745360974470774,cat
11,0.9221328232023451,1.8453403512636821,0.037008772086766034,6.315936722482245e-05,7.468924474716187,cat
12,0.8230228457185957,1.8698747489187453,0.02809758794804414,3.467555183710324e-05,8.19359849691391,cat
13,1.0611417127980127,1.7720412479506598,0.041204087850120336,8.307301646305455e-05,8.909943830966949,cat
14,0.8100887603229947,1.9249652955267165,0.02640030150198274,3.413691431180471e-05,9.62236553033193,cat
15,1.0990058183670044,1.7521945503022935,0.04154973187380367,4.442965534205238e-05,10.34015783071518,cat
16,1.0379461679193709,1.8194802270995245,0.04215789958834648,4.80577873531729e-05,11.058525415261586,cat
17,0.96353061331643,1.7573253181245592,0.03392431108901898,0.00013844965724274516,11.786187398433686,cat
18,1.0919231739309099,1.788302759329478,0.042755668982863426,4.588805151999825e-05,12.50255994796753,cat
19,1.1033962501419916,1.669352610905965,0.045827668263680406,0.00018552357020477453,13.217053890228271,cat
20,1.0383814076582591,1.7902806798617046,0.03309961760209666,5.2572079261557926e-05,13.943324875831603,cat
21,1.031681454843945,1.7828820877605014,0.04237869128377901,5.3725240933191446e-05,14.660548671086628,cat
22,0.8780513240231408,1.867854807111952,0.033158268158634506,5.681155663397577e-05,15.394234875837961,cat
23,0.753523545132743,1.8456829521391127,0.029049599698434275,2.8777437465679315e-05,16.105636882781983,cat
24,0.8478133744663663,1.8503734866778057,0.035899460005263485,3.293724471910132e-05,16.825253383318582,cat
25,1.0819195376502142,1.6984831359651353,0.039872729840377964,0.000116563599375594,17.558554244041442,cat
26,1.1086146103011236,1.7359080049726698,0.044098832075380616,3.90391117737939e-05,18.252393074830373,cat
27,1.0972787572277918,1.7623696658346388,0.041617597453296185,3.2230435560146965e-05,18.96019054253896,cat
28,0.9990490641858842,1.7443797124756708,0.03387270629819897,4.416920192953613e-05,19.676660736401875,cat
29,0.989722857872645,1.8576735721694098,0.039772513477752604,4.869842410294546e-05,20.388963723182677,cat
30,0.9517193039258321,1.8805063896709018,0.03523090367929803,3.618663888321155e-05,21.10655018488566,cat
31,0.827329052819146,1.788224134180281,0.03693912198974027,3.9812804768896764e-05,21.831261535485584,cat
32,0.7154005968736278,1.9399163722991943,0.030523267678088613,3.0039783774150743e-05,22.545509525140126,cat
