epoch,g_loss,d_loss,fm_loss,r1,time_min,experiment_mode
1,0.8020566238297356,1.755318284034729,0.07109601319664055,0.0019961675215098592,0.3875097076098124,hash_text
2,1.8630277978049383,1.140298229124811,0.15130567509267065,0.00021689451144387326,0.7787858764330546,hash_text
3,2.5771466228697033,0.7804868320624033,0.2492358535528183,0.0012721257905165355,1.3737983663876852,hash_text
4,1.4148733003271952,1.3765418264600966,0.10014379479818875,0.0001815237208373017,1.9005681792895,hash_text
5,1.2109415700866117,1.6525008082389832,0.07051372931649287,8.347763084909982e-05,2.328602127234141,hash_text
6,0.8990096615420448,1.8553465207417805,0.027228638478037383,6.408974554182755e-05,2.8898436705271404,hash_text
7,0.7748869508504868,1.904417269759708,0.03448399078721801,4.6358631354653175e-05,3.558455010255178,hash_text
8,0.5185709231429629,1.9541088210211859,0.021560813145091135,3.8151483749970794e-05,4.204899938901265,hash_text
9,0.7330659826596578,1.9018817808892992,0.023841591862340767,8.563160534120268e-05,4.928075989087422,hash_text
10,0.9733975231647491,1.7728685273064508,0.03543085749778482,8.465268830251362e-05,5.625844697157542,hash_text
11,1.120691986547576,1.7526048289404974,0.04556715560870038,8.558577650951015e-05,6.143539615472158,hash_text
12,1.280380818578932,1.6935623354381986,0.04698155458188719,9.384302474144433e-05,6.552378197511037,hash_text
13,1.1582966612444983,1.7415505250295003,0.044349950117369495,5.2794396954899035e-05,6.937254337469737,hash_text
14,0.9456632335980734,1.8008768293592665,0.0377834907008542,6.452551396149729e-05,7.330861270427704,hash_text
15,1.4202265242735546,1.690355247921414,0.05901331164770656,0.0001820454296345512,8.02207172314326,hash_text
16,1.2626563873555925,1.5048748718367682,0.05765043654375606,8.150055590603087e-05,8.563490470250448,hash_text
17,0.8253934813870324,1.9711372322506375,0.03400537578596009,0.00013309732053635849,8.96787854830424,hash_text
18,0.8715182079209222,1.9024845957756042,0.032899864897545844,2.534486217579494e-05,9.584439806143443,hash_text
19,0.9738429801331626,1.7198445399602253,0.040481803421345025,7.89742140720288e-05,10.284462424119313,hash_text
